"__leidenCluster","name","selected","shared name"
"3","ENSG00000183741","false","ENSG00000183741"
"1","ENSG00000166450","false","ENSG00000166450"
"3","ENSG00000167771","false","ENSG00000167771"
"5","ENSG00000095951","false","ENSG00000095951"
"3","ENSG00000166860","false","ENSG00000166860"
"3","ENSG00000171604","false","ENSG00000171604"
"5","ENSG00000198914","false","ENSG00000198914"
"1","ENSG00000188803","false","ENSG00000188803"
"5","ENSG00000134138","false","ENSG00000134138"
"5","ENSG00000167081","false","ENSG00000167081"
"5","ENSG00000126778","false","ENSG00000126778"
"5","ENSG00000106689","false","ENSG00000106689"
"5","ENSG00000163623","false","ENSG00000163623"
"1","ENSG00000163285","false","ENSG00000163285"
"1","ENSG00000152578","false","ENSG00000152578"
"1","ENSG00000101746","false","ENSG00000101746"
"1","ENSG00000182674","false","ENSG00000182674"
"1","ENSG00000124493","false","ENSG00000124493"
"1","ENSG00000111886","false","ENSG00000111886"
"1","ENSG00000115155","false","ENSG00000115155"
"1","ENSG00000145863","false","ENSG00000145863"
"1","ENSG00000166006","false","ENSG00000166006"
"1","ENSG00000171189","false","ENSG00000171189"
"1","ENSG00000109738","false","ENSG00000109738"
"5","ENSG00000119669","false","ENSG00000119669"
"1","ENSG00000163873","false","ENSG00000163873"
"5","ENSG00000198795","false","ENSG00000198795"
"5","ENSG00000179981","false","ENSG00000179981"
"1","ENSG00000066827","false","ENSG00000066827"
"1","ENSG00000164796","false","ENSG00000164796"
"1","ENSG00000113657","false","ENSG00000113657"
"1","ENSG00000163995","false","ENSG00000163995"
"1","ENSG00000118473","false","ENSG00000118473"
"1","ENSG00000038532","false","ENSG00000038532"
"1","ENSG00000105926","false","ENSG00000105926"
"3","ENSG00000185619","false","ENSG00000185619"
"1","ENSG00000105738","false","ENSG00000105738"
"1","ENSG00000006740","false","ENSG00000006740"
"1","ENSG00000164574","false","ENSG00000164574"
"1","ENSG00000133401","false","ENSG00000133401"
"1","ENSG00000079691","false","ENSG00000079691"
"1","ENSG00000151746","false","ENSG00000151746"
"3","ENSG00000196233","false","ENSG00000196233"
"1","ENSG00000175115","false","ENSG00000175115"
"1","ENSG00000185737","false","ENSG00000185737"
"4","ENSG00000119771","false","ENSG00000119771"
"1","ENSG00000266028","false","ENSG00000266028"
"1","ENSG00000156453","false","ENSG00000156453"
"1","ENSG00000133318","false","ENSG00000133318"
"5","ENSG00000141905","false","ENSG00000141905"
"5","ENSG00000163624","false","ENSG00000163624"
"1","ENSG00000166342","false","ENSG00000166342"
"1","ENSG00000120549","false","ENSG00000120549"
"1","ENSG00000151276","false","ENSG00000151276"
"5","ENSG00000182463","false","ENSG00000182463"
"1","ENSG00000183117","false","ENSG00000183117"
"1","ENSG00000112320","false","ENSG00000112320"
"1","ENSG00000132405","false","ENSG00000132405"
"5","ENSG00000147862","false","ENSG00000147862"
"1","ENSG00000163531","false","ENSG00000163531"
"1","ENSG00000112379","false","ENSG00000112379"
"4","ENSG00000130338","false","ENSG00000130338"
"1","ENSG00000007384","false","ENSG00000007384"
"1","ENSG00000187672","false","ENSG00000187672"
"1","ENSG00000137177","false","ENSG00000137177"
"1","ENSG00000187135","false","ENSG00000187135"
"1","ENSG00000107282","false","ENSG00000107282"
"1","ENSG00000152932","false","ENSG00000152932"
"1","ENSG00000144550","false","ENSG00000144550"
"1","ENSG00000161082","false","ENSG00000161082"
"1","ENSG00000170743","false","ENSG00000170743"
"5","ENSG00000143032","false","ENSG00000143032"
"5","ENSG00000181690","false","ENSG00000181690"
"3","ENSG00000177030","false","ENSG00000177030"
"5","ENSG00000130511","false","ENSG00000130511"
"2","ENSG00000144642","false","ENSG00000144642"
"1","ENSG00000110723","false","ENSG00000110723"
"5","ENSG00000105866","false","ENSG00000105866"
"5","ENSG00000073150","false","ENSG00000073150"
"1","ENSG00000187391","false","ENSG00000187391"
"3","ENSG00000120071","false","ENSG00000120071"
"1","ENSG00000130830","false","ENSG00000130830"
"3","ENSG00000077684","false","ENSG00000077684"
"5","ENSG00000225614","false","ENSG00000225614"
"1","ENSG00000124772","false","ENSG00000124772"
"3","ENSG00000169155","false","ENSG00000169155"
"1","ENSG00000197183","false","ENSG00000197183"
"1","ENSG00000139117","false","ENSG00000139117"
"3","ENSG00000157657","false","ENSG00000157657"
"5","ENSG00000111275","false","ENSG00000111275"
"1","ENSG00000241973","false","ENSG00000241973"
"2","ENSG00000165359","false","ENSG00000165359"
"3","ENSG00000275023","false","ENSG00000275023"
"3","ENSG00000168795","false","ENSG00000168795"
"3","ENSG00000137413","false","ENSG00000137413"
"2","ENSG00000113716","false","ENSG00000113716"
"1","ENSG00000107021","false","ENSG00000107021"
"3","ENSG00000123636","false","ENSG00000123636"
"3","ENSG00000011332","false","ENSG00000011332"
"5","ENSG00000221818","false","ENSG00000221818"
"3","ENSG00000283439","false","ENSG00000283439"
"3","ENSG00000273274","false","ENSG00000273274"
"5","ENSG00000112406","false","ENSG00000112406"
"5","ENSG00000121297","false","ENSG00000121297"
"5","ENSG00000130675","false","ENSG00000130675"
"1","ENSG00000166897","false","ENSG00000166897"
"1","ENSG00000117013","false","ENSG00000117013"
"1","ENSG00000055118","false","ENSG00000055118"
"1","ENSG00000172572","false","ENSG00000172572"
"4","ENSG00000114648","false","ENSG00000114648"
"5","ENSG00000087903","false","ENSG00000087903"
"1","ENSG00000100271","false","ENSG00000100271"
"1","ENSG00000141576","false","ENSG00000141576"
"5","ENSG00000244694","false","ENSG00000244694"
"5","ENSG00000188620","false","ENSG00000188620"
"5","ENSG00000276644","false","ENSG00000276644"
"5","ENSG00000169744","false","ENSG00000169744"
"5","ENSG00000174279","false","ENSG00000174279"
"5","ENSG00000151322","false","ENSG00000151322"
"5","ENSG00000180613","false","ENSG00000180613"
"5","ENSG00000145687","false","ENSG00000145687"
"1","ENSG00000184226","false","ENSG00000184226"
"5","ENSG00000159423","false","ENSG00000159423"
"5","ENSG00000137124","false","ENSG00000137124"
"1","ENSG00000069018","false","ENSG00000069018"
"3","ENSG00000236104","false","ENSG00000236104"
"1","ENSG00000117600","false","ENSG00000117600"
"1","ENSG00000135090","false","ENSG00000135090"
"1","ENSG00000115616","false","ENSG00000115616"
"1","ENSG00000100926","false","ENSG00000100926"
"1","ENSG00000129493","false","ENSG00000129493"
"5","ENSG00000215474","false","ENSG00000215474"
"1","ENSG00000196935","false","ENSG00000196935"
"1","ENSG00000084710","false","ENSG00000084710"
"1","ENSG00000118946","false","ENSG00000118946"
"3","ENSG00000177888","false","ENSG00000177888"
"5","ENSG00000173068","false","ENSG00000173068"
"1","ENSG00000165914","false","ENSG00000165914"
"1","ENSG00000150361","false","ENSG00000150361"
"5","ENSG00000169594","false","ENSG00000169594"
"1","ENSG00000198838","false","ENSG00000198838"
"1","ENSG00000275832","false","ENSG00000275832"
"2","ENSG00000184838","false","ENSG00000184838"
"4","ENSG00000197705","false","ENSG00000197705"
"3","ENSG00000155330","false","ENSG00000155330"
"2","ENSG00000020577","false","ENSG00000020577"
"1","ENSG00000141429","false","ENSG00000141429"
"1","ENSG00000197415","false","ENSG00000197415"
"1","ENSG00000134775","false","ENSG00000134775"
"5","ENSG00000126522","false","ENSG00000126522"
"1","ENSG00000174473","false","ENSG00000174473"
"1","ENSG00000164588","false","ENSG00000164588"
"1","ENSG00000182870","false","ENSG00000182870"
"1","ENSG00000185274","false","ENSG00000185274"
"1","ENSG00000151789","false","ENSG00000151789"
"1","ENSG00000157077","false","ENSG00000157077"
"1","ENSG00000007341","false","ENSG00000007341"
"1","ENSG00000081853","false","ENSG00000081853"
"1","ENSG00000140848","false","ENSG00000140848"
"1","ENSG00000073910","false","ENSG00000073910"
"1","ENSG00000159063","false","ENSG00000159063"
"1","ENSG00000173626","false","ENSG00000173626"
"1","ENSG00000196369","false","ENSG00000196369"
"1","ENSG00000143850","false","ENSG00000143850"
"1","ENSG00000204962","false","ENSG00000204962"
"1","ENSG00000255408","false","ENSG00000255408"
"1","ENSG00000171208","false","ENSG00000171208"
"1","ENSG00000171943","false","ENSG00000171943"
"1","ENSG00000250120","false","ENSG00000250120"
"1","ENSG00000081842","false","ENSG00000081842"
"1","ENSG00000254122","false","ENSG00000254122"
"1","ENSG00000248713","false","ENSG00000248713"
