Gene,Ensembl_ID,Probability_Class_0,Probability_Class_1,Chromosome,SFARI_Gene_Score
SERF1B,ENSG00000205572,0.99204713,0.007952852,5,
ANXA8L1,ENSG00000264230,0.99205226,0.007947763,10,
TPTE2,ENSG00000132958,0.9920536,0.007946365,13,
LRRC66,ENSG00000188993,0.99205375,0.007946248,4,
CCPG1,ENSG00000260916,0.9920729,0.007927146,15,
PORCN,ENSG00000102312,0.9920731,0.007926887,X,
CCNG1,ENSG00000113328,0.992076,0.007924015,5,2.0
CABP7,ENSG00000100314,0.9920773,0.0079227295,22,
IRF6,ENSG00000117595,0.9920841,0.0079159,1,
PEX1,ENSG00000127980,0.9920857,0.007914286,7,
SLC4A11,ENSG00000088836,0.9920881,0.007911928,20,
SMTNL2,ENSG00000188176,0.99209094,0.007909084,17,
MCUR1,ENSG00000050393,0.99209386,0.007906158,6,
IGKV1-16,ENSG00000240864,0.9921107,0.007889282,2,
DNAH2,ENSG00000183914,0.9921115,0.007888479,17,
AFAP1L2,ENSG00000169129,0.99211204,0.007887949,10,
CRYZ,ENSG00000116791,0.99211574,0.007884237,1,
SUSD1,ENSG00000106868,0.99211675,0.007883264,9,
DNAJB13,ENSG00000187726,0.99212873,0.007871294,11,
OR2M4,ENSG00000171180,0.99212974,0.007870266,1,2.0
TRMT2A,ENSG00000099899,0.9921374,0.007862652,22,
PIK3R6,ENSG00000276231,0.9921376,0.007862377,17,
C6orf52,ENSG00000137434,0.9921399,0.007860123,6,
COG8,ENSG00000213380,0.9921413,0.007858718,16,
PRAM1,ENSG00000133246,0.99214643,0.007853593,19,
ARMCX5-GPRASP2,ENSG00000286237,0.99214643,0.007853559,X,
GPRASP3,ENSG00000198908,0.99214643,0.007853559,X,
CARMIL2,ENSG00000159753,0.9921504,0.007849588,16,
TIGD1,ENSG00000221944,0.99215084,0.007849184,2,
TRIM13,ENSG00000204977,0.9921523,0.007847706,13,
VSIG10,ENSG00000176834,0.99215454,0.007845463,12,
NOM1,ENSG00000146909,0.9921554,0.007844625,7,
DMRTA1,ENSG00000176399,0.99215543,0.007844551,9,
PPP1R16B,ENSG00000101445,0.9921611,0.0078389,20,
ZSCAN29,ENSG00000140265,0.992166,0.007833999,15,
MRC1,ENSG00000260314,0.992171,0.007829009,10,
MCMBP,ENSG00000197771,0.99217176,0.007828246,10,
COL6A6,ENSG00000206384,0.99217427,0.007825761,3,
TTF2,ENSG00000116830,0.99217427,0.007825716,1,
SPAG7,ENSG00000091640,0.99217606,0.007823943,17,
RSPH14,ENSG00000100218,0.9921763,0.007823724,22,
ZXDC,ENSG00000070476,0.99218136,0.007818625,3,
FANCD2OS,ENSG00000163705,0.9921814,0.007818567,3,
ARFGAP3,ENSG00000242247,0.99218553,0.007814444,22,
PEMT,ENSG00000133027,0.9921863,0.007813689,17,
HRH4,ENSG00000134489,0.99218684,0.007813183,18,
PGM2,ENSG00000169299,0.99218947,0.0078105475,4,
TAB2,ENSG00000055208,0.99219,0.0078100115,6,
IGHV1-2,ENSG00000211934,0.9921948,0.007805224,14,
MYH10,ENSG00000133026,0.99219537,0.007804611,17,2.0
SUMF1,ENSG00000144455,0.9921956,0.0078044115,3,
KBTBD2,ENSG00000170852,0.9921981,0.0078018936,7,
ZNF229,ENSG00000278318,0.9921985,0.0078014885,19,
PDE6G,ENSG00000185527,0.99219924,0.0078007756,17,
ARMC2,ENSG00000118690,0.99220526,0.0077947364,6,
SNAP23,ENSG00000092531,0.9922136,0.00778638,15,
SLC6A2,ENSG00000103546,0.9922205,0.0077794944,16,
CDKN2C,ENSG00000123080,0.9922219,0.007778137,1,
NPIPA9,ENSG00000233024,0.9922255,0.0077744424,16,
ACAT2,ENSG00000120437,0.9922261,0.0077738874,6,
DNAJC28,ENSG00000177692,0.9922263,0.0077736992,21,
ZFYVE1,ENSG00000165861,0.99223006,0.007769942,14,
AANAT,ENSG00000129673,0.99223274,0.0077672442,17,
SAMD8,ENSG00000156671,0.9922339,0.007766127,10,
NOL11,ENSG00000130935,0.99223626,0.0077637644,17,
IGKV1D-8,ENSG00000239819,0.99223655,0.00776347,2,
HADHB,ENSG00000138029,0.99223715,0.0077628316,2,
NBDY,ENSG00000204272,0.9922379,0.0077620596,X,
SPRR1A,ENSG00000169474,0.99223894,0.007761087,1,
NPIPB11,ENSG00000254206,0.9922398,0.007760206,16,
TNFAIP6,ENSG00000123610,0.99224037,0.007759615,2,
KIF11,ENSG00000138160,0.9922405,0.007759527,10,
HBE1,ENSG00000213931,0.9922415,0.0077585243,11,
MYH14,ENSG00000105357,0.9922434,0.0077565894,19,
GOSR1,ENSG00000108587,0.9922449,0.0077551072,17,
GAB1,ENSG00000109458,0.99225146,0.0077485493,4,
ZNF544,ENSG00000198131,0.99226207,0.0077379066,19,
TATDN1,ENSG00000147687,0.9922652,0.0077348026,8,
CERS1,ENSG00000223802,0.99226624,0.0077337665,19,
CDH5,ENSG00000179776,0.99226695,0.0077330503,16,
ANXA8,ENSG00000265190,0.99226975,0.0077302726,10,
FAM89B,ENSG00000176973,0.9922799,0.007720127,11,
TSPAN9,ENSG00000011105,0.99228114,0.007718866,12,
MORC4,ENSG00000133131,0.99228394,0.007716047,X,
ZNF587,ENSG00000198466,0.9922843,0.007715722,19,
EEF2KMT,ENSG00000118894,0.9922866,0.0077133644,16,
LRRC71,ENSG00000160838,0.9922876,0.0077124415,1,
KRTAP4-11,ENSG00000212721,0.99228984,0.007710142,17,
FAHD1,ENSG00000180185,0.99229234,0.007707655,16,
DAB1,ENSG00000173406,0.99229443,0.007705576,1,
BIVM,ENSG00000134897,0.992305,0.007695003,13,
PCDH20,ENSG00000280165,0.99230707,0.007692928,13,
IGKV4-1,ENSG00000211598,0.9923106,0.0076894304,2,
TTC3,ENSG00000182670,0.992312,0.007688004,21,
ACOT9,ENSG00000123130,0.9923123,0.0076876804,X,
CNNM3,ENSG00000168763,0.99231654,0.0076834396,2,
LIMA1,ENSG00000050405,0.9923181,0.0076819314,12,
ETS2,ENSG00000157557,0.9923207,0.0076792785,21,
BBS7,ENSG00000138686,0.9923208,0.0076792426,4,
PIGR,ENSG00000162896,0.9923225,0.00767748,1,
SRRM5,ENSG00000226763,0.992323,0.00767703,19,
PLEK2,ENSG00000100558,0.992324,0.0076759793,14,
ANKRD34B,ENSG00000189127,0.99232805,0.007671967,5,
ADRA2A,ENSG00000150594,0.99232936,0.0076706354,10,
ABAT,ENSG00000183044,0.9923304,0.0076696444,16,2.0
SHMT2,ENSG00000182199,0.99233174,0.0076682614,12,
HINT1,ENSG00000169567,0.9923333,0.007666735,5,
FANK1,ENSG00000203780,0.9923374,0.0076625855,10,
ZNF367,ENSG00000165244,0.99234533,0.007654696,9,
CAVIN1,ENSG00000177469,0.99234736,0.007652668,17,
HCK,ENSG00000101336,0.9923534,0.007646598,20,
ENTPD6,ENSG00000197586,0.9923542,0.007645802,20,
ZNF619,ENSG00000177873,0.9923605,0.0076395273,3,
OR2M2,ENSG00000198601,0.9923606,0.0076393858,1,
DNAJC10,ENSG00000077232,0.99236184,0.0076381536,2,
TFR2,ENSG00000106327,0.9923635,0.0076364875,7,
GPATCH3,ENSG00000198746,0.9923639,0.007636047,1,
LFNG,ENSG00000106003,0.9923662,0.0076337815,7,
MTERF1,ENSG00000127989,0.99236685,0.0076331496,7,
CFDP1,ENSG00000153774,0.9923696,0.0076304297,16,
CLTRN,ENSG00000147003,0.99237084,0.007629155,X,
RGSL1,ENSG00000121446,0.9923739,0.00762612,1,
TAF11L13,ENSG00000283776,0.9923749,0.007625113,5,
ZIC1,ENSG00000152977,0.99238324,0.007616747,3,
WWOX,ENSG00000186153,0.9923837,0.0076162852,16,2.0
CLN5,ENSG00000102805,0.99238735,0.0076126354,13,
OAT,ENSG00000065154,0.9923895,0.0076105,10,
COLEC12,ENSG00000158270,0.99239016,0.0076098186,18,
ARMC7,ENSG00000125449,0.9923916,0.007608411,17,
SYNPO,ENSG00000171992,0.99239254,0.0076074353,5,
MT1F,ENSG00000198417,0.99239415,0.007605855,16,
ARL14EPL,ENSG00000268223,0.9923951,0.007604898,5,
MRTO4,ENSG00000053372,0.99240357,0.0075964592,1,
TPGS2,ENSG00000134779,0.9924038,0.0075961864,18,
C1QL1,ENSG00000131094,0.99240535,0.0075946194,17,
SMYD4,ENSG00000186532,0.9924129,0.0075870547,17,
CAMK2N2,ENSG00000163888,0.9924132,0.0075867604,3,
CSRNP2,ENSG00000110925,0.9924269,0.0075731077,12,
TDRD1,ENSG00000095627,0.99242985,0.0075701275,10,
RADIL,ENSG00000157927,0.992432,0.0075679924,7,
DUSP4,ENSG00000120875,0.9924331,0.0075669503,8,
ZNF721,ENSG00000182903,0.9924344,0.007565589,4,
RNF169,ENSG00000166439,0.9924372,0.007562836,11,
MS4A14,ENSG00000166928,0.9924399,0.007560103,11,
PRDX4,ENSG00000123131,0.9924421,0.0075579276,X,
PMM2,ENSG00000140650,0.9924425,0.007557492,16,
FAM83A,ENSG00000147689,0.99244404,0.007555968,8,
DCLRE1C,ENSG00000152457,0.99244434,0.0075556785,10,
ARPP19,ENSG00000128989,0.9924486,0.00755135,15,
WNT2B,ENSG00000134245,0.9924503,0.0075497096,1,
PTN,ENSG00000105894,0.99245137,0.007548652,7,
UQCRC2,ENSG00000140740,0.9924519,0.0075481236,16,
PNMA8B,ENSG00000204851,0.9924534,0.007546584,19,
ZNF391,ENSG00000124613,0.9924536,0.007546405,6,
LMNB2,ENSG00000176619,0.9924564,0.0075436383,19,
INSYN2A,ENSG00000188916,0.99246705,0.0075329714,10,
KRTAP6-1,ENSG00000184724,0.99247044,0.0075295675,21,
KBTBD4,ENSG00000123444,0.9924771,0.0075228787,11,
PIEZO1,ENSG00000103335,0.99248487,0.0075151147,16,
ATIC,ENSG00000138363,0.99248517,0.0075148507,2,
HBG2,ENSG00000196565,0.99249256,0.0075074397,11,
UXT,ENSG00000126756,0.9924927,0.007507326,X,
SGCD,ENSG00000170624,0.99249274,0.0075072763,5,
PSORS1C2,ENSG00000204538,0.9924937,0.0075063063,6,
CSAG1,ENSG00000198930,0.99249554,0.007504474,X,
RHBDL3,ENSG00000141314,0.99249774,0.007502261,17,
DUSP5,ENSG00000138166,0.99249905,0.007500973,10,
KLHL15,ENSG00000174010,0.99249965,0.0075003444,X,
AHSP,ENSG00000169877,0.99250555,0.0074944715,16,
IGHJ5,ENSG00000242472,0.9925078,0.007492202,14,
RPS28,ENSG00000233927,0.9925092,0.007490791,19,
DEF6,ENSG00000023892,0.9925097,0.007490284,6,
SLC12A1,ENSG00000074803,0.9925128,0.007487183,15,
TCAF1,ENSG00000198420,0.99251837,0.007481661,7,
ACTL8,ENSG00000117148,0.9925228,0.007477229,1,
IGLV1-40,ENSG00000211653,0.9925236,0.007476412,22,
RNF217,ENSG00000146373,0.9925293,0.007470745,6,
RAPGEFL1,ENSG00000108352,0.99253136,0.0074686245,17,
THBS4,ENSG00000113296,0.99253154,0.0074684867,5,
OR5A2,ENSG00000172324,0.99253374,0.0074662846,11,
TFRC,ENSG00000072274,0.9925348,0.0074652038,3,
FAF2,ENSG00000113194,0.9925355,0.007464532,5,
ST3GAL4,ENSG00000110080,0.99253553,0.0074644927,11,
RBM44,ENSG00000177483,0.99254215,0.0074578444,2,
PITRM1,ENSG00000107959,0.99254596,0.007454064,10,
IGKV1-9,ENSG00000241755,0.9925478,0.007452209,2,
GHR,ENSG00000112964,0.99255043,0.007449543,5,
NPIPA5,ENSG00000183793,0.9925516,0.0074483976,16,
CHPT1,ENSG00000111666,0.9925557,0.007444313,12,
DTX4,ENSG00000110042,0.9925584,0.007441608,11,
RNFT2,ENSG00000135119,0.9925585,0.007441502,12,
BACH1,ENSG00000156273,0.992564,0.007435995,21,
SLC35C1,ENSG00000181830,0.99256414,0.0074358443,11,
PKDREJ,ENSG00000130943,0.99256617,0.0074338135,22,
MTCP1,ENSG00000214827,0.9925693,0.007430686,X,
CDKL1,ENSG00000100490,0.9925713,0.0074286824,14,
TENT5C,ENSG00000183508,0.99257153,0.007428461,1,
TRIR,ENSG00000123144,0.99257493,0.0074250717,19,
TSSK2,ENSG00000206203,0.9925794,0.0074206176,22,
IGHV3-16,ENSG00000211944,0.99259084,0.007409163,14,
MAF1,ENSG00000179632,0.99259645,0.0074035255,8,
ZNF860,ENSG00000197385,0.9926001,0.0073999385,3,
SPATS1,ENSG00000249481,0.99260235,0.007397627,6,
ZNF641,ENSG00000167528,0.9926024,0.007397603,12,
GOLM2,ENSG00000166734,0.9926066,0.007393406,15,
TTC17,ENSG00000052841,0.99260837,0.007391635,11,
ARAP1,ENSG00000186635,0.99260867,0.0073913205,11,
CRLF1,ENSG00000006016,0.9926099,0.0073900535,19,
CABP2,ENSG00000167791,0.9926102,0.007389778,11,
PLK2,ENSG00000145632,0.9926124,0.0073875953,5,
MTNR1A,ENSG00000168412,0.99261415,0.0073858686,4,
CDCA7L,ENSG00000164649,0.9926161,0.007383862,7,
COL6A2,ENSG00000142173,0.9926211,0.00737888,21,
XAGE1A,ENSG00000204379,0.99262255,0.007377441,X,
XAGE1B,ENSG00000204382,0.99262255,0.007377441,X,
SLC6A1,ENSG00000157103,0.9926241,0.0073758736,3,1.0
RAD54B,ENSG00000197275,0.9926282,0.0073718005,8,
PLEKHB2,ENSG00000115762,0.99262834,0.007371671,2,
ITPK1,ENSG00000100605,0.99262995,0.0073700664,14,
NOLC1,ENSG00000166197,0.9926316,0.007368388,10,
RALGDS,ENSG00000160271,0.99263597,0.0073640235,9,
ZSCAN5A,ENSG00000131848,0.9926377,0.00736233,19,
TUFM,ENSG00000178952,0.99264437,0.007355632,16,
DDRGK1,ENSG00000198171,0.9926512,0.0073487726,20,
CKS1B,ENSG00000173207,0.9926513,0.0073487055,1,
FBXL4,ENSG00000112234,0.9926526,0.0073473807,6,
LRFN4,ENSG00000173621,0.99265313,0.0073468424,11,
DDI1,ENSG00000170967,0.99266773,0.0073322505,11,
NYAP1,ENSG00000166924,0.99267805,0.0073219533,7,
PRTFDC1,ENSG00000099256,0.99268544,0.007314565,10,
IST1,ENSG00000182149,0.9926878,0.007312159,16,
MUC20,ENSG00000176945,0.99269044,0.007309549,3,
LUM,ENSG00000139329,0.9926906,0.0073093623,12,
UROC1,ENSG00000159650,0.99269146,0.007308515,3,
DCTN5,ENSG00000166847,0.99269146,0.007308515,16,
CCDC25,ENSG00000147419,0.9926937,0.007306284,8,
FRMD8,ENSG00000126391,0.99269974,0.0073002516,11,
KRTAP17-1,ENSG00000186860,0.9927095,0.007290503,17,
PTDSS2,ENSG00000174915,0.99271417,0.007285831,11,
ZNF605,ENSG00000196458,0.99271435,0.007285628,12,
DCBLD1,ENSG00000164465,0.99271554,0.00728449,6,
LYPLA1,ENSG00000120992,0.9927196,0.0072804084,8,
CHURC1-FNTB,ENSG00000125954,0.99272704,0.0072729443,14,
ZNF254,ENSG00000213096,0.99273187,0.007268153,19,
MCRIP2,ENSG00000172366,0.9927321,0.007267892,16,
ZNF157,ENSG00000147117,0.9927351,0.0072649335,X,
SPRR2B,ENSG00000196805,0.99273914,0.0072608422,1,
GHRHR,ENSG00000106128,0.99275076,0.007249251,7,
ZNF404,ENSG00000176222,0.99276876,0.00723124,19,
PANX1,ENSG00000110218,0.9927785,0.0072215246,11,
PGAM5,ENSG00000247077,0.9927827,0.0072173174,12,
RPUSD2,ENSG00000166133,0.992784,0.007215992,15,
TRAJ24,ENSG00000211865,0.99278647,0.00721354,14,
DENND4B,ENSG00000198837,0.99278706,0.007212963,1,
IGHV1-18,ENSG00000211945,0.9927876,0.007212393,14,
DNAAF9,ENSG00000088854,0.99278945,0.0072105248,20,
REPIN1,ENSG00000214022,0.99279743,0.007202556,7,
VGLL3,ENSG00000206538,0.9928103,0.0071896953,3,
ACAD10,ENSG00000111271,0.99281317,0.0071868137,12,
DNER,ENSG00000187957,0.9928188,0.007181253,2,2.0
ZNF883,ENSG00000228623,0.992821,0.007178999,9,
IGHD3-22,ENSG00000211911,0.99282247,0.0071775406,14,
TOGARAM2,ENSG00000189350,0.99282897,0.00717105,2,
RWDD4,ENSG00000182552,0.9928346,0.00716536,4,
MAGOHB,ENSG00000111196,0.99283695,0.0071630534,12,
ZFP2,ENSG00000198939,0.9928399,0.007160117,5,
AKAP3,ENSG00000111254,0.99284035,0.007159652,12,
EFNA4-EFNA3,ENSG00000251246,0.9928456,0.007154414,1,
SPATA20,ENSG00000006282,0.99285066,0.0071493182,17,
DUSP23,ENSG00000158716,0.992853,0.0071469904,1,
GPNMB,ENSG00000136235,0.9928554,0.0071445713,7,
TRAJ7,ENSG00000211882,0.9928579,0.007142126,14,
ELOC,ENSG00000154582,0.9928709,0.007129073,8,
TMEM200C,ENSG00000206432,0.9928722,0.0071278107,18,
GDI2,ENSG00000057608,0.99287564,0.0071243425,10,
XNDC1N,ENSG00000254469,0.9928765,0.007123489,11,
RILPL1,ENSG00000188026,0.9928773,0.007122713,12,
GMPPA,ENSG00000144591,0.99288046,0.007119518,2,
CGAS,ENSG00000164430,0.9928845,0.007115477,6,
ATP11B,ENSG00000058063,0.99288476,0.007115265,3,
FAH,ENSG00000103876,0.99288714,0.007112877,15,
SEMA4D,ENSG00000187764,0.99289113,0.00710888,9,
BMP4,ENSG00000125378,0.99289155,0.007108453,14,
ACOX1,ENSG00000161533,0.9928933,0.00710671,17,
SLC35F3,ENSG00000183780,0.99290484,0.0070951656,1,
TMEM158,ENSG00000249992,0.9929054,0.0070946277,3,
PANO1,ENSG00000288675,0.9929082,0.0070917965,11,
TMBIM6,ENSG00000139644,0.9929184,0.0070816264,12,
TDRP,ENSG00000180190,0.9929244,0.0070755873,8,
ZNF23,ENSG00000167377,0.9929286,0.0070713875,16,
CFL1,ENSG00000172757,0.99293166,0.0070683314,11,
IGKV3-15,ENSG00000244437,0.9929326,0.007067361,2,
DAPL1,ENSG00000163331,0.99293375,0.007066267,2,
TRBJ1-3,ENSG00000282133,0.99293435,0.0070656617,7,
SPRED2,ENSG00000198369,0.9929371,0.0070628985,2,
ZNF718,ENSG00000250312,0.9929417,0.007058332,4,
ZNF92,ENSG00000146757,0.9929441,0.007055877,7,
LSM11,ENSG00000155858,0.99294496,0.007055048,5,
HOXD1,ENSG00000128645,0.99294513,0.007054884,2,
ERVV-2,ENSG00000268964,0.9929465,0.007053475,19,
ALDOC,ENSG00000109107,0.9929474,0.0070525766,17,
GDAP1L1,ENSG00000124194,0.9929573,0.0070427326,20,
MROH2A,ENSG00000185038,0.9929581,0.0070418557,2,
LMOD3,ENSG00000163380,0.9929597,0.007040326,3,
IMPDH2,ENSG00000178035,0.99296254,0.007037466,3,
RBM41,ENSG00000089682,0.9929629,0.0070370925,X,
USB1,ENSG00000103005,0.992963,0.0070369663,16,
GPR87,ENSG00000138271,0.99296343,0.0070365695,3,
MEX3A,ENSG00000254726,0.99296355,0.007036473,1,
METAP1D,ENSG00000172878,0.9929641,0.007035917,2,
ZNF28,ENSG00000198538,0.9929728,0.0070272237,19,
TBCEL-TECTA,ENSG00000285509,0.9929774,0.007022627,11,
DBT,ENSG00000137992,0.99298066,0.007019336,1,
PON2,ENSG00000105854,0.992982,0.007018056,7,
GUCA1C,ENSG00000138472,0.9929845,0.007015505,3,
FAM120AOS,ENSG00000188938,0.99299455,0.0070054405,9,
USP19,ENSG00000172046,0.9929953,0.0070047006,3,
FZD9,ENSG00000188763,0.99299914,0.007000838,7,
TEX46,ENSG00000227868,0.99299926,0.0070007415,1,
NNT,ENSG00000112992,0.9930011,0.006998919,5,
CLC,ENSG00000105205,0.9930014,0.0069985744,19,
KRTAP20-2,ENSG00000184032,0.9930164,0.0069835717,21,
RPL6,ENSG00000089009,0.9930189,0.0069810892,12,
MGST2,ENSG00000085871,0.99302155,0.0069784448,4,
CNST,ENSG00000162852,0.99302363,0.0069763865,1,
ZNF765,ENSG00000196417,0.9930272,0.0069727637,19,
FABP7,ENSG00000164434,0.99302864,0.00697138,6,
XKR3,ENSG00000172967,0.9930295,0.006970549,22,
GSTA3,ENSG00000174156,0.9930332,0.0069668004,6,
KRTAP4-8,ENSG00000204880,0.99304366,0.006956314,17,
ANOS1,ENSG00000011201,0.9930449,0.006955069,X,
ZNF555,ENSG00000186300,0.9930452,0.0069547626,19,
SH3BGRL,ENSG00000131171,0.99304664,0.006953373,X,
TPPP,ENSG00000171368,0.9930499,0.006950098,5,
TLCD3A,ENSG00000167695,0.99305266,0.006947314,17,
ELOVL3,ENSG00000119915,0.9930581,0.0069419015,10,
TRHDE,ENSG00000072657,0.9930594,0.0069405967,12,
NME1,ENSG00000239672,0.9930595,0.0069404556,17,
RPS15,ENSG00000115268,0.99306,0.0069400314,19,
PPP1R1B,ENSG00000131771,0.99306124,0.006938746,17,2.0
TAF6L,ENSG00000162227,0.9930634,0.006936634,11,
BRAP,ENSG00000089234,0.9930634,0.006936582,12,
ZNF611,ENSG00000213020,0.9930694,0.0069306027,19,
CCDC149,ENSG00000181982,0.99307865,0.0069213537,4,
BATF,ENSG00000156127,0.9930823,0.00691773,14,
TRGV1,ENSG00000211701,0.99308467,0.006915303,7,
EMP2,ENSG00000213853,0.9930906,0.006909372,16,
METTL2B,ENSG00000165055,0.99309075,0.00690928,7,
ANKRD13D,ENSG00000172932,0.9930933,0.006906667,11,
C1QL2,ENSG00000144119,0.99309546,0.0069045345,2,
ASCC2,ENSG00000100325,0.9930955,0.0069044954,22,
ATP8B4,ENSG00000104043,0.9931017,0.006898273,15,
CENPW,ENSG00000203760,0.9931081,0.006891915,6,
LCP2,ENSG00000043462,0.99310946,0.006890535,5,
SEPTIN14,ENSG00000154997,0.9931121,0.0068879058,7,
UBQLN3,ENSG00000175520,0.99311596,0.0068840613,11,
NPIPA2,ENSG00000254852,0.99311674,0.006883279,16,
TNP2,ENSG00000178279,0.99311817,0.006881815,16,
PHKG2,ENSG00000156873,0.993122,0.0068780356,16,
KRTAP4-6,ENSG00000198090,0.993123,0.006877,17,
SRSF8,ENSG00000263465,0.9931272,0.006872787,11,
TFG,ENSG00000114354,0.9931277,0.006872296,3,
UBFD1,ENSG00000103353,0.9931302,0.006869803,16,
CPLX3,ENSG00000213578,0.9931313,0.0068687233,15,
TRHR,ENSG00000174417,0.9931335,0.006866525,8,
ZNF383,ENSG00000188283,0.993136,0.0068640085,19,
PTER,ENSG00000165983,0.99313784,0.006862169,10,
STEAP2,ENSG00000157214,0.9931381,0.0068619386,7,
NAA38,ENSG00000183011,0.9931408,0.0068591633,17,
THAP9,ENSG00000168152,0.99314296,0.0068570655,4,
EMP3,ENSG00000142227,0.9931432,0.0068568024,19,
OMG,ENSG00000126861,0.9931447,0.0068553025,17,
ATP13A1,ENSG00000105726,0.9931466,0.0068533905,19,
DMPK,ENSG00000104936,0.9931468,0.0068532284,19,1.0
ALCAM,ENSG00000170017,0.99314827,0.006851726,3,
PTRH2,ENSG00000141378,0.993151,0.0068490203,17,
SLC6A17,ENSG00000197106,0.9931607,0.00683928,1,
FRRS1L,ENSG00000260230,0.9931612,0.006838817,9,
ATAT1,ENSG00000137343,0.9931656,0.0068343915,6,
MTHFD2L,ENSG00000163738,0.9931663,0.0068336925,4,
MYH1,ENSG00000109061,0.9931676,0.0068324464,17,
ALG1,ENSG00000033011,0.993178,0.0068219835,16,
KRTAP10-6,ENSG00000188155,0.9931817,0.0068182787,21,
MAGOH,ENSG00000162385,0.9931818,0.006818185,1,
WBP2,ENSG00000132471,0.99318427,0.006815715,17,
HOXC10,ENSG00000180818,0.99319243,0.006807586,12,
PPM1B,ENSG00000138032,0.9931954,0.0068045696,2,
COG1,ENSG00000166685,0.993209,0.006791019,17,
TRAJ34,ENSG00000211855,0.99321693,0.006783086,14,
NOSTRIN,ENSG00000163072,0.9932177,0.0067822635,2,
PPP3R2,ENSG00000188386,0.9932187,0.0067813094,9,
OAS2,ENSG00000111335,0.99321926,0.0067807315,12,
PBK,ENSG00000168078,0.9932199,0.0067801084,8,
JRKL,ENSG00000183340,0.9932253,0.006774732,11,
MYH6,ENSG00000197616,0.99323094,0.006769036,14,
OR11G2,ENSG00000196832,0.9932319,0.006768094,14,
KRTAP12-2,ENSG00000221864,0.99323314,0.006766847,21,
STK32C,ENSG00000165752,0.9932362,0.0067638126,10,
SPO11,ENSG00000054796,0.9932402,0.0067598154,20,
HSPBAP1,ENSG00000169087,0.99324065,0.0067593646,3,
TELO2,ENSG00000100726,0.9932453,0.0067547113,16,
TMEM121B,ENSG00000183307,0.99325013,0.0067498568,22,
NAP1L3,ENSG00000186310,0.9932541,0.0067458716,X,
RNF14,ENSG00000013561,0.9932545,0.0067455326,5,
CKM,ENSG00000104879,0.99325466,0.0067453347,19,
ITPRIP,ENSG00000148841,0.99325895,0.006741064,10,
CALML3,ENSG00000178363,0.99326545,0.006734523,10,
TRAJ3,ENSG00000211886,0.99326587,0.006734127,14,
TBL2,ENSG00000106638,0.9932666,0.0067334413,7,
IGHV4-59,ENSG00000224373,0.9932671,0.0067328895,14,
ZNF761,ENSG00000160336,0.99327,0.006730049,19,
NRIP3,ENSG00000175352,0.99327654,0.0067234794,11,
ECT2L,ENSG00000203734,0.99327666,0.006723365,6,
MARCHF4,ENSG00000144583,0.9932768,0.006723241,2,
IGKV3-7,ENSG00000243063,0.9932771,0.0067229,2,
PP2D1,ENSG00000183977,0.9932806,0.0067193983,3,
MARCKSL1,ENSG00000175130,0.99329257,0.0067074075,1,
COMMD6,ENSG00000188243,0.99329376,0.0067062676,13,
QARS1,ENSG00000172053,0.99329454,0.0067054923,3,
CLIC6,ENSG00000159212,0.9932957,0.006704257,21,
OGG1,ENSG00000114026,0.99329674,0.006703269,3,
PLEKHA8,ENSG00000106086,0.9932974,0.0067026247,7,3.0
MXD4,ENSG00000123933,0.9932998,0.0067002154,4,
KRTAP10-7,ENSG00000272804,0.9933042,0.0066958345,21,
PPP1R14A,ENSG00000167641,0.99330515,0.0066948356,19,
RPS15A,ENSG00000134419,0.993306,0.0066940333,16,
HNRNPA0,ENSG00000177733,0.9933068,0.0066931774,5,
PNMA2,ENSG00000240694,0.99331117,0.0066888416,8,
ZFP30,ENSG00000120784,0.9933119,0.0066881357,19,
GSTK1,ENSG00000197448,0.9933214,0.006678588,7,
FANCC,ENSG00000158169,0.99332505,0.0066749416,9,
EIF5A2,ENSG00000163577,0.9933294,0.0066705868,3,
MAGEE1,ENSG00000198934,0.99333274,0.006667254,X,
GXYLT2,ENSG00000172986,0.9933393,0.0066607073,3,
CLRN3,ENSG00000180745,0.99333984,0.006660155,10,
BARX2,ENSG00000043039,0.993345,0.0066549773,11,
PAGR1,ENSG00000280789,0.99334943,0.006650547,16,
KLHL34,ENSG00000185915,0.9933637,0.0066363076,X,
TRIM16,ENSG00000221926,0.9933725,0.0066275275,17,
SPMIP7,ENSG00000164500,0.99337393,0.0066260644,7,
PDCL,ENSG00000136940,0.99337465,0.0066253273,9,
FBL,ENSG00000105202,0.9933751,0.0066248877,19,
C8orf34,ENSG00000165084,0.9933757,0.006624279,8,
NECTIN4,ENSG00000143217,0.9933771,0.0066229175,1,
LMAN2L,ENSG00000114988,0.9933776,0.006622359,2,
GYG2,ENSG00000056998,0.993382,0.00661801,X,
AXL,ENSG00000167601,0.99338305,0.0066169254,19,
INPP5J,ENSG00000185133,0.9933832,0.0066167437,22,
RTBDN,ENSG00000132026,0.99338365,0.006616383,19,
ADRA1D,ENSG00000171873,0.99338806,0.006611928,20,
GPR83,ENSG00000123901,0.9933972,0.00660282,11,
ZNF431,ENSG00000196705,0.99340224,0.0065977457,19,
NPIPA3,ENSG00000224712,0.99340564,0.0065943776,16,
ATP6V1G2-DDX39B,ENSG00000254870,0.99340576,0.006594265,6,
ANXA9,ENSG00000143412,0.9934061,0.006593912,1,
